freq,unit,agriprod,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro per hectare,Arable land,Region Wschodni (NUTS 2013),2016,157.0
Annual,Euro per hectare,Arable land,Makroregion północno-zachodni,2011,128.0
Annual,Euro per hectare,Arable land,Makroregion północno-zachodni,2012,233.0
Annual,Euro per hectare,Arable land,Makroregion północno-zachodni,2013,197.0
Annual,Euro per hectare,Arable land,Makroregion północno-zachodni,2014,256.0
Annual,Euro per hectare,Arable land,Makroregion północno-zachodni,2015,251.0
Annual,Euro per hectare,Arable land,Makroregion północno-zachodni,2016,251.0
Annual,Euro per hectare,Arable land,Makroregion północno-zachodni,2017,280.0
Annual,Euro per hectare,Arable land,Makroregion północno-zachodni,2018,309.0
Annual,Euro per hectare,Arable land,Makroregion północno-zachodni,2019,328.0
Annual,Euro per hectare,Arable land,Makroregion północno-zachodni,2020,319.0
Annual,Euro per hectare,Arable land,Wielkopolskie,2011,181.0
Annual,Euro per hectare,Arable land,Wielkopolskie,2012,250.0
Annual,Euro per hectare,Arable land,Wielkopolskie,2013,231.0
Annual,Euro per hectare,Arable land,Wielkopolskie,2014,278.0
Annual,Euro per hectare,Arable land,Wielkopolskie,2015,259.0
Annual,Euro per hectare,Arable land,Wielkopolskie,2016,260.0
Annual,Euro per hectare,Arable land,Wielkopolskie,2017,289.0
Annual,Euro per hectare,Arable land,Wielkopolskie,2018,316.0
Annual,Euro per hectare,Arable land,Wielkopolskie,2019,332.0
Annual,Euro per hectare,Arable land,Wielkopolskie,2020,322.0
Annual,Euro per hectare,Arable land,Zachodniopomorskie,2011,85.0
Annual,Euro per hectare,Arable land,Zachodniopomorskie,2012,140.0
Annual,Euro per hectare,Arable land,Zachodniopomorskie,2013,147.0
Annual,Euro per hectare,Arable land,Zachodniopomorskie,2014,155.0
Annual,Euro per hectare,Arable land,Zachodniopomorskie,2015,182.0
Annual,Euro per hectare,Arable land,Zachodniopomorskie,2016,142.0
Annual,Euro per hectare,Arable land,Zachodniopomorskie,2017,149.0
Annual,Euro per hectare,Arable land,Zachodniopomorskie,2018,179.0
Annual,Euro per hectare,Arable land,Zachodniopomorskie,2019,137.0
Annual,Euro per hectare,Arable land,Zachodniopomorskie,2020,133.0
Annual,Euro per hectare,Arable land,Lubuskie,2011,56.0
Annual,Euro per hectare,Arable land,Lubuskie,2012,112.0
Annual,Euro per hectare,Arable land,Lubuskie,2013,157.0
Annual,Euro per hectare,Arable land,Lubuskie,2014,176.0
Annual,Euro per hectare,Arable land,Lubuskie,2015,184.0
Annual,Euro per hectare,Arable land,Lubuskie,2016,174.0
Annual,Euro per hectare,Arable land,Lubuskie,2017,187.0
Annual,Euro per hectare,Arable land,Lubuskie,2018,170.0
Annual,Euro per hectare,Arable land,Lubuskie,2019,188.0
Annual,Euro per hectare,Arable land,Lubuskie,2020,158.0
Annual,Euro per hectare,Arable land,Makroregion południowo-zachodni,2011,119.0
Annual,Euro per hectare,Arable land,Makroregion południowo-zachodni,2012,183.0
Annual,Euro per hectare,Arable land,Makroregion południowo-zachodni,2013,189.0
Annual,Euro per hectare,Arable land,Makroregion południowo-zachodni,2014,215.0
Annual,Euro per hectare,Arable land,Makroregion południowo-zachodni,2015,207.0
Annual,Euro per hectare,Arable land,Makroregion południowo-zachodni,2016,191.0
Annual,Euro per hectare,Arable land,Makroregion południowo-zachodni,2017,204.0
Annual,Euro per hectare,Arable land,Makroregion południowo-zachodni,2018,174.0
Annual,Euro per hectare,Arable land,Makroregion południowo-zachodni,2019,212.0
Annual,Euro per hectare,Arable land,Makroregion południowo-zachodni,2020,185.0
Annual,Euro per hectare,Arable land,Dolnośląskie,2011,153.0
Annual,Euro per hectare,Arable land,Dolnośląskie,2012,199.0
Annual,Euro per hectare,Arable land,Dolnośląskie,2013,202.0
Annual,Euro per hectare,Arable land,Dolnośląskie,2014,245.0
Annual,Euro per hectare,Arable land,Dolnośląskie,2015,189.0
Annual,Euro per hectare,Arable land,Dolnośląskie,2016,189.0
Annual,Euro per hectare,Arable land,Dolnośląskie,2017,195.0
Annual,Euro per hectare,Arable land,Dolnośląskie,2018,179.0
Annual,Euro per hectare,Arable land,Dolnośląskie,2019,198.0
Annual,Euro per hectare,Arable land,Dolnośląskie,2020,205.0
Annual,Euro per hectare,Arable land,Opolskie,2011,105.0
Annual,Euro per hectare,Arable land,Opolskie,2012,170.0
Annual,Euro per hectare,Arable land,Opolskie,2013,179.0
Annual,Euro per hectare,Arable land,Opolskie,2014,198.0
Annual,Euro per hectare,Arable land,Opolskie,2015,214.0
Annual,Euro per hectare,Arable land,Opolskie,2016,192.0
Annual,Euro per hectare,Arable land,Opolskie,2017,208.0
Annual,Euro per hectare,Arable land,Opolskie,2018,173.0
Annual,Euro per hectare,Arable land,Opolskie,2019,217.0
Annual,Euro per hectare,Arable land,Opolskie,2020,177.0
Annual,Euro per hectare,Arable land,Makroregion północny,2011,129.0
Annual,Euro per hectare,Arable land,Makroregion północny,2012,215.0
Annual,Euro per hectare,Arable land,Makroregion północny,2013,195.0
Annual,Euro per hectare,Arable land,Makroregion północny,2014,269.0
Annual,Euro per hectare,Arable land,Makroregion północny,2015,272.0
Annual,Euro per hectare,Arable land,Makroregion północny,2016,273.0
Annual,Euro per hectare,Arable land,Makroregion północny,2017,316.0
Annual,Euro per hectare,Arable land,Makroregion północny,2018,345.0
Annual,Euro per hectare,Arable land,Makroregion północny,2019,350.0
Annual,Euro per hectare,Arable land,Makroregion północny,2020,335.0
Annual,Euro per hectare,Arable land,Kujawsko-pomorskie,2011,172.0
Annual,Euro per hectare,Arable land,Kujawsko-pomorskie,2012,249.0
Annual,Euro per hectare,Arable land,Kujawsko-pomorskie,2013,252.0
Annual,Euro per hectare,Arable land,Kujawsko-pomorskie,2014,313.0
Annual,Euro per hectare,Arable land,Kujawsko-pomorskie,2015,303.0
Annual,Euro per hectare,Arable land,Kujawsko-pomorskie,2016,303.0
Annual,Euro per hectare,Arable land,Kujawsko-pomorskie,2017,341.0
Annual,Euro per hectare,Arable land,Kujawsko-pomorskie,2018,378.0
Annual,Euro per hectare,Arable land,Kujawsko-pomorskie,2019,377.0
Annual,Euro per hectare,Arable land,Kujawsko-pomorskie,2020,359.0
Annual,Euro per hectare,Arable land,Warmińsko-mazurskie,2011,104.0
Annual,Euro per hectare,Arable land,Warmińsko-mazurskie,2012,150.0
Annual,Euro per hectare,Arable land,Warmińsko-mazurskie,2013,130.0
Annual,Euro per hectare,Arable land,Warmińsko-mazurskie,2014,193.0
Annual,Euro per hectare,Arable land,Warmińsko-mazurskie,2015,195.0
Annual,Euro per hectare,Arable land,Warmińsko-mazurskie,2016,208.0
Annual,Euro per hectare,Arable land,Warmińsko-mazurskie,2017,236.0
Annual,Euro per hectare,Arable land,Warmińsko-mazurskie,2018,237.0
Annual,Euro per hectare,Arable land,Warmińsko-mazurskie,2019,227.0
Annual,Euro per hectare,Arable land,Warmińsko-mazurskie,2020,236.0
Annual,Euro per hectare,Arable land,Pomorskie,2011,105.0
Annual,Euro per hectare,Arable land,Pomorskie,2012,170.0
Annual,Euro per hectare,Arable land,Pomorskie,2013,169.0
Annual,Euro per hectare,Arable land,Pomorskie,2014,187.0
Annual,Euro per hectare,Arable land,Pomorskie,2015,197.0
Annual,Euro per hectare,Arable land,Pomorskie,2016,177.0
Annual,Euro per hectare,Arable land,Pomorskie,2017,196.0
Annual,Euro per hectare,Arable land,Pomorskie,2018,195.0
Annual,Euro per hectare,Arable land,Pomorskie,2019,209.0
Annual,Euro per hectare,Arable land,Pomorskie,2020,197.0
Annual,Euro per hectare,Arable land,Makroregion centralny,2016,164.0
Annual,Euro per hectare,Arable land,Makroregion centralny,2017,175.0
Annual,Euro per hectare,Arable land,Makroregion centralny,2018,180.0
Annual,Euro per hectare,Arable land,Makroregion centralny,2019,191.0
Annual,Euro per hectare,Arable land,Makroregion centralny,2020,185.0
Annual,Euro per hectare,Arable land,Łódzkie,2011,114.0
Annual,Euro per hectare,Arable land,Łódzkie,2012,146.0
Annual,Euro per hectare,Arable land,Łódzkie,2013,175.0
Annual,Euro per hectare,Arable land,Łódzkie,2014,179.0
Annual,Euro per hectare,Arable land,Łódzkie,2015,175.0
Annual,Euro per hectare,Arable land,Łódzkie,2016,166.0
Annual,Euro per hectare,Arable land,Łódzkie,2017,174.0
Annual,Euro per hectare,Arable land,Łódzkie,2018,187.0
Annual,Euro per hectare,Arable land,Łódzkie,2019,190.0
Annual,Euro per hectare,Arable land,Łódzkie,2020,184.0
Annual,Euro per hectare,Arable land,Świętokrzyskie,2011,112.0
Annual,Euro per hectare,Arable land,Świętokrzyskie,2012,140.0
Annual,Euro per hectare,Arable land,Świętokrzyskie,2013,162.0
Annual,Euro per hectare,Arable land,Świętokrzyskie,2014,176.0
Annual,Euro per hectare,Arable land,Świętokrzyskie,2015,178.0
Annual,Euro per hectare,Arable land,Świętokrzyskie,2016,162.0
Annual,Euro per hectare,Arable land,Świętokrzyskie,2017,176.0
Annual,Euro per hectare,Arable land,Świętokrzyskie,2018,171.0
Annual,Euro per hectare,Arable land,Świętokrzyskie,2019,193.0
Annual,Euro per hectare,Arable land,Świętokrzyskie,2020,189.0
Annual,Euro per hectare,Arable land,Makroregion wschodni,2016,153.0
Annual,Euro per hectare,Arable land,Makroregion wschodni,2017,165.0
Annual,Euro per hectare,Arable land,Makroregion wschodni,2018,161.0
Annual,Euro per hectare,Arable land,Makroregion wschodni,2019,174.0
Annual,Euro per hectare,Arable land,Makroregion wschodni,2020,165.0
Annual,Euro per hectare,Arable land,Lubelskie,2011,112.0
Annual,Euro per hectare,Arable land,Lubelskie,2012,154.0
Annual,Euro per hectare,Arable land,Lubelskie,2013,152.0
Annual,Euro per hectare,Arable land,Lubelskie,2014,190.0
Annual,Euro per hectare,Arable land,Lubelskie,2015,178.0
Annual,Euro per hectare,Arable land,Lubelskie,2016,171.0
Annual,Euro per hectare,Arable land,Lubelskie,2017,182.0
Annual,Euro per hectare,Arable land,Lubelskie,2018,187.0
Annual,Euro per hectare,Arable land,Lubelskie,2019,189.0
Annual,Euro per hectare,Arable land,Lubelskie,2020,176.0
Annual,Euro per hectare,Arable land,Podkarpackie,2011,55.0
Annual,Euro per hectare,Arable land,Podkarpackie,2012,126.0
Annual,Euro per hectare,Arable land,Podkarpackie,2013,139.0
Annual,Euro per hectare,Arable land,Podkarpackie,2014,140.0
Annual,Euro per hectare,Arable land,Podkarpackie,2015,134.0
Annual,Euro per hectare,Arable land,Podkarpackie,2016,143.0
Annual,Euro per hectare,Arable land,Podkarpackie,2017,148.0
Annual,Euro per hectare,Arable land,Podkarpackie,2018,125.0
Annual,Euro per hectare,Arable land,Podkarpackie,2019,171.0
Annual,Euro per hectare,Arable land,Podkarpackie,2020,183.0
Annual,Euro per hectare,Arable land,Podlaskie,2011,96.0
Annual,Euro per hectare,Arable land,Podlaskie,2012,107.0
Annual,Euro per hectare,Arable land,Podlaskie,2013,95.0
Annual,Euro per hectare,Arable land,Podlaskie,2014,141.0
Annual,Euro per hectare,Arable land,Podlaskie,2015,142.0
Annual,Euro per hectare,Arable land,Podlaskie,2016,136.0
Annual,Euro per hectare,Arable land,Podlaskie,2017,145.0
Annual,Euro per hectare,Arable land,Podlaskie,2018,151.0
Annual,Euro per hectare,Arable land,Podlaskie,2019,156.0
Annual,Euro per hectare,Arable land,Podlaskie,2020,150.0
Annual,Euro per hectare,Arable land,Makroregion województwo mazowieckie,2016,174.0
Annual,Euro per hectare,Arable land,Makroregion województwo mazowieckie,2017,186.0
Annual,Euro per hectare,Arable land,Makroregion województwo mazowieckie,2018,194.0
Annual,Euro per hectare,Arable land,Makroregion województwo mazowieckie,2019,188.0
Annual,Euro per hectare,Arable land,Makroregion województwo mazowieckie,2020,203.0
Annual,Euro per hectare,Arable land,Warszawski stołeczny,2016,144.0
Annual,Euro per hectare,Arable land,Warszawski stołeczny,2017,146.0
Annual,Euro per hectare,Arable land,Warszawski stołeczny,2018,178.0
Annual,Euro per hectare,Arable land,Warszawski stołeczny,2019,163.0
Annual,Euro per hectare,Arable land,Warszawski stołeczny,2020,152.0
Annual,Euro per hectare,Arable land,Mazowiecki regionalny,2016,174.0
Annual,Euro per hectare,Arable land,Mazowiecki regionalny,2017,188.0
Annual,Euro per hectare,Arable land,Mazowiecki regionalny,2018,194.0
Annual,Euro per hectare,Arable land,Mazowiecki regionalny,2019,188.0
Annual,Euro per hectare,Arable land,Mazowiecki regionalny,2020,204.0
Annual,Euro per hectare,Arable land,Macroregiunea Unu,2018,68.0
Annual,Euro per hectare,Arable land,Macroregiunea Unu,2019,72.0
Annual,Euro per hectare,Arable land,Macroregiunea Unu,2020,76.0
Annual,Euro per hectare,Arable land,Nord-Vest,2018,70.0
Annual,Euro per hectare,Arable land,Nord-Vest,2019,71.0
Annual,Euro per hectare,Arable land,Nord-Vest,2020,78.0
Annual,Euro per hectare,Arable land,Centru,2018,66.0
Annual,Euro per hectare,Arable land,Centru,2019,74.0
Annual,Euro per hectare,Arable land,Centru,2020,75.0
Annual,Euro per hectare,Arable land,Macroregiunea Doi,2018,94.0
Annual,Euro per hectare,Arable land,Macroregiunea Doi,2019,101.0
Annual,Euro per hectare,Arable land,Macroregiunea Doi,2020,100.0
Annual,Euro per hectare,Arable land,Nord-Est,2018,78.0
Annual,Euro per hectare,Arable land,Nord-Est,2019,83.0
Annual,Euro per hectare,Arable land,Nord-Est,2020,86.0
Annual,Euro per hectare,Arable land,Sud-Est,2018,102.0
Annual,Euro per hectare,Arable land,Sud-Est,2019,111.0
Annual,Euro per hectare,Arable land,Sud-Est,2020,108.0
Annual,Euro per hectare,Arable land,Macroregiunea Trei,2018,116.0
Annual,Euro per hectare,Arable land,Macroregiunea Trei,2019,114.0
Annual,Euro per hectare,Arable land,Macroregiunea Trei,2020,113.0
Annual,Euro per hectare,Arable land,Sud-Muntenia,2018,116.0
Annual,Euro per hectare,Arable land,Sud-Muntenia,2019,114.0
Annual,Euro per hectare,Arable land,Sud-Muntenia,2020,113.0
Annual,Euro per hectare,Arable land,Bucureşti-Ilfov,2018,121.0
Annual,Euro per hectare,Arable land,Bucureşti-Ilfov,2019,110.0
Annual,Euro per hectare,Arable land,Bucureşti-Ilfov,2020,116.0
Annual,Euro per hectare,Arable land,Macroregiunea Patru,2018,80.0
Annual,Euro per hectare,Arable land,Macroregiunea Patru,2019,74.0
Annual,Euro per hectare,Arable land,Macroregiunea Patru,2020,76.0
Annual,Euro per hectare,Arable land,Sud-Vest Oltenia,2018,69.0
Annual,Euro per hectare,Arable land,Sud-Vest Oltenia,2019,68.0
Annual,Euro per hectare,Arable land,Sud-Vest Oltenia,2020,67.0
Annual,Euro per hectare,Arable land,Vest,2018,89.0
Annual,Euro per hectare,Arable land,Vest,2019,80.0
Annual,Euro per hectare,Arable land,Vest,2020,84.0
Annual,Euro per hectare,Arable land,Slovensko,2017,55.0
Annual,Euro per hectare,Arable land,Slovensko,2018,67.0
Annual,Euro per hectare,Arable land,Slovensko,2019,62.0
Annual,Euro per hectare,Arable land,Slovensko,2020,67.0
Annual,Euro per hectare,Arable land,Bratislavský kraj,2017,90.0
Annual,Euro per hectare,Arable land,Bratislavský kraj,2018,98.0
Annual,Euro per hectare,Arable land,Bratislavský kraj,2019,70.0
Annual,Euro per hectare,Arable land,Bratislavský kraj,2020,91.0
Annual,Euro per hectare,Arable land,Západné Slovensko,2017,75.0
Annual,Euro per hectare,Arable land,Západné Slovensko,2018,82.0
Annual,Euro per hectare,Arable land,Západné Slovensko,2019,80.0
Annual,Euro per hectare,Arable land,Západné Slovensko,2020,86.0
Annual,Euro per hectare,Arable land,Stredné Slovensko,2017,36.0
Annual,Euro per hectare,Arable land,Stredné Slovensko,2018,42.0
Annual,Euro per hectare,Arable land,Stredné Slovensko,2019,37.0
Annual,Euro per hectare,Arable land,Stredné Slovensko,2020,43.0
Annual,Euro per hectare,Arable land,Východné Slovensko,2017,37.0
Annual,Euro per hectare,Arable land,Východné Slovensko,2018,41.0
Annual,Euro per hectare,Arable land,Východné Slovensko,2019,42.0
Annual,Euro per hectare,Arable land,Východné Slovensko,2020,41.0
Annual,Euro per hectare,Permanent grassland,Ostösterreich,2011,122.0
Annual,Euro per hectare,Permanent grassland,Ostösterreich,2012,122.0
Annual,Euro per hectare,Permanent grassland,Ostösterreich,2013,124.0
Annual,Euro per hectare,Permanent grassland,Ostösterreich,2014,123.0
Annual,Euro per hectare,Permanent grassland,Ostösterreich,2015,122.0
Annual,Euro per hectare,Permanent grassland,Ostösterreich,2016,123.0
Annual,Euro per hectare,Permanent grassland,Ostösterreich,2017,127.0
Annual,Euro per hectare,Permanent grassland,Ostösterreich,2018,129.0
Annual,Euro per hectare,Permanent grassland,Ostösterreich,2019,135.0
Annual,Euro per hectare,Permanent grassland,Ostösterreich,2020,140.0
Annual,Euro per hectare,Permanent grassland,Burgenland,2015,138.0
Annual,Euro per hectare,Permanent grassland,Burgenland,2017,142.0
Annual,Euro per hectare,Permanent grassland,Burgenland,2018,143.0
Annual,Euro per hectare,Permanent grassland,Burgenland,2019,140.0
Annual,Euro per hectare,Permanent grassland,Burgenland,2020,147.0
Annual,Euro per hectare,Permanent grassland,Niederösterreich,2015,121.0
Annual,Euro per hectare,Permanent grassland,Niederösterreich,2017,125.0
Annual,Euro per hectare,Permanent grassland,Niederösterreich,2018,128.0
Annual,Euro per hectare,Permanent grassland,Niederösterreich,2019,135.0
Annual,Euro per hectare,Permanent grassland,Niederösterreich,2020,139.0
Annual,Euro per hectare,Permanent grassland,Südösterreich,2011,202.0
Annual,Euro per hectare,Permanent grassland,Südösterreich,2012,213.0
Annual,Euro per hectare,Permanent grassland,Südösterreich,2013,217.0
Annual,Euro per hectare,Permanent grassland,Südösterreich,2014,240.0
Annual,Euro per hectare,Permanent grassland,Südösterreich,2015,246.0
Annual,Euro per hectare,Permanent grassland,Südösterreich,2016,248.0
Annual,Euro per hectare,Permanent grassland,Südösterreich,2017,248.0
Annual,Euro per hectare,Permanent grassland,Südösterreich,2018,251.0
Annual,Euro per hectare,Permanent grassland,Südösterreich,2019,250.0
Annual,Euro per hectare,Permanent grassland,Südösterreich,2020,250.0
Annual,Euro per hectare,Permanent grassland,Kärnten,2015,263.0
Annual,Euro per hectare,Permanent grassland,Kärnten,2017,269.0
Annual,Euro per hectare,Permanent grassland,Kärnten,2018,270.0
Annual,Euro per hectare,Permanent grassland,Kärnten,2019,273.0
Annual,Euro per hectare,Permanent grassland,Kärnten,2020,283.0
Annual,Euro per hectare,Permanent grassland,Steiermark,2015,236.0
Annual,Euro per hectare,Permanent grassland,Steiermark,2017,236.0
Annual,Euro per hectare,Permanent grassland,Steiermark,2018,242.0
Annual,Euro per hectare,Permanent grassland,Steiermark,2019,238.0
Annual,Euro per hectare,Permanent grassland,Steiermark,2020,228.0
Annual,Euro per hectare,Permanent grassland,Westösterreich,2011,187.0
Annual,Euro per hectare,Permanent grassland,Westösterreich,2012,191.0
Annual,Euro per hectare,Permanent grassland,Westösterreich,2013,204.0
Annual,Euro per hectare,Permanent grassland,Westösterreich,2014,208.0
Annual,Euro per hectare,Permanent grassland,Westösterreich,2015,214.0
Annual,Euro per hectare,Permanent grassland,Westösterreich,2016,214.0
Annual,Euro per hectare,Permanent grassland,Westösterreich,2017,239.0
Annual,Euro per hectare,Permanent grassland,Westösterreich,2018,246.0
Annual,Euro per hectare,Permanent grassland,Westösterreich,2019,251.0
Annual,Euro per hectare,Permanent grassland,Westösterreich,2020,243.0
Annual,Euro per hectare,Permanent grassland,Oberösterreich,2015,130.0
Annual,Euro per hectare,Permanent grassland,Oberösterreich,2017,140.0
Annual,Euro per hectare,Permanent grassland,Oberösterreich,2018,141.0
Annual,Euro per hectare,Permanent grassland,Oberösterreich,2019,138.0
Annual,Euro per hectare,Permanent grassland,Oberösterreich,2020,148.0
Annual,Euro per hectare,Permanent grassland,Salzburg,2015,347.0
Annual,Euro per hectare,Permanent grassland,Salzburg,2017,353.0
Annual,Euro per hectare,Permanent grassland,Salzburg,2018,363.0
Annual,Euro per hectare,Permanent grassland,Salzburg,2019,375.0
Annual,Euro per hectare,Permanent grassland,Salzburg,2020,375.0
Annual,Euro per hectare,Permanent grassland,Tirol,2015,284.0
Annual,Euro per hectare,Permanent grassland,Tirol,2017,346.0
Annual,Euro per hectare,Permanent grassland,Tirol,2018,364.0
Annual,Euro per hectare,Permanent grassland,Tirol,2019,382.0
Annual,Euro per hectare,Permanent grassland,Tirol,2020,423.0
Annual,Euro per hectare,Permanent grassland,Vorarlberg,2015,163.0
Annual,Euro per hectare,Permanent grassland,Vorarlberg,2017,171.0
Annual,Euro per hectare,Permanent grassland,Vorarlberg,2018,170.0
Annual,Euro per hectare,Permanent grassland,Vorarlberg,2019,162.0
Annual,Euro per hectare,Permanent grassland,Vorarlberg,2020,163.0
Annual,Euro per hectare,Permanent grassland,Vlaams Gewest,2013,278.0
Annual,Euro per hectare,Permanent grassland,Vlaams Gewest,2014,304.0
Annual,Euro per hectare,Permanent grassland,Vlaams Gewest,2015,308.0
Annual,Euro per hectare,Permanent grassland,Vlaams Gewest,2016,321.0
Annual,Euro per hectare,Permanent grassland,Vlaams Gewest,2017,327.0
Annual,Euro per hectare,Permanent grassland,Vlaams Gewest,2018,324.0
Annual,Euro per hectare,Permanent grassland,Vlaams Gewest,2019,326.0
Annual,Euro per hectare,Permanent grassland,Vlaams Gewest,2020,329.0
Annual,Euro per hectare,Permanent grassland,Prov. Antwerpen,2013,259.0
Annual,Euro per hectare,Permanent grassland,Prov. Antwerpen,2014,267.0
Annual,Euro per hectare,Permanent grassland,Prov. Antwerpen,2015,248.0
Annual,Euro per hectare,Permanent grassland,Prov. Antwerpen,2016,305.0
Annual,Euro per hectare,Permanent grassland,Prov. Antwerpen,2017,305.0
Annual,Euro per hectare,Permanent grassland,Prov. Antwerpen,2018,268.0
Annual,Euro per hectare,Permanent grassland,Prov. Antwerpen,2019,264.0
Annual,Euro per hectare,Permanent grassland,Prov. Antwerpen,2020,263.0
Annual,Euro per hectare,Permanent grassland,Prov. Limburg (BE),2013,226.0
Annual,Euro per hectare,Permanent grassland,Prov. Limburg (BE),2014,276.0
Annual,Euro per hectare,Permanent grassland,Prov. Limburg (BE),2015,240.0
Annual,Euro per hectare,Permanent grassland,Prov. Limburg (BE),2016,263.0
Annual,Euro per hectare,Permanent grassland,Prov. Limburg (BE),2017,249.0
Annual,Euro per hectare,Permanent grassland,Prov. Limburg (BE),2018,244.0
Annual,Euro per hectare,Permanent grassland,Prov. Limburg (BE),2019,234.0
Annual,Euro per hectare,Permanent grassland,Prov. Limburg (BE),2020,261.0
Annual,Euro per hectare,Permanent grassland,Prov. Oost-Vlaanderen,2013,264.0
Annual,Euro per hectare,Permanent grassland,Prov. Oost-Vlaanderen,2014,292.0
Annual,Euro per hectare,Permanent grassland,Prov. Oost-Vlaanderen,2015,314.0
Annual,Euro per hectare,Permanent grassland,Prov. Oost-Vlaanderen,2016,308.0
Annual,Euro per hectare,Permanent grassland,Prov. Oost-Vlaanderen,2017,318.0
Annual,Euro per hectare,Permanent grassland,Prov. Oost-Vlaanderen,2018,325.0
Annual,Euro per hectare,Permanent grassland,Prov. Oost-Vlaanderen,2019,333.0
Annual,Euro per hectare,Permanent grassland,Prov. Oost-Vlaanderen,2020,323.0
Annual,Euro per hectare,Permanent grassland,Prov. Vlaams-Brabant,2013,205.0
Annual,Euro per hectare,Permanent grassland,Prov. Vlaams-Brabant,2014,240.0
Annual,Euro per hectare,Permanent grassland,Prov. Vlaams-Brabant,2015,241.0
Annual,Euro per hectare,Permanent grassland,Prov. Vlaams-Brabant,2016,271.0
Annual,Euro per hectare,Permanent grassland,Prov. Vlaams-Brabant,2017,268.0
Annual,Euro per hectare,Permanent grassland,Prov. Vlaams-Brabant,2018,281.0
Annual,Euro per hectare,Permanent grassland,Prov. Vlaams-Brabant,2019,269.0
Annual,Euro per hectare,Permanent grassland,Prov. Vlaams-Brabant,2020,270.0
Annual,Euro per hectare,Permanent grassland,Prov. West-Vlaanderen,2013,350.0
Annual,Euro per hectare,Permanent grassland,Prov. West-Vlaanderen,2014,370.0
Annual,Euro per hectare,Permanent grassland,Prov. West-Vlaanderen,2015,389.0
Annual,Euro per hectare,Permanent grassland,Prov. West-Vlaanderen,2016,387.0
Annual,Euro per hectare,Permanent grassland,Prov. West-Vlaanderen,2017,402.0
Annual,Euro per hectare,Permanent grassland,Prov. West-Vlaanderen,2018,402.0
Annual,Euro per hectare,Permanent grassland,Prov. West-Vlaanderen,2019,415.0
Annual,Euro per hectare,Permanent grassland,Prov. West-Vlaanderen,2020,421.0
Annual,Euro per hectare,Permanent grassland,Région wallonne,2013,210.0
Annual,Euro per hectare,Permanent grassland,Région wallonne,2014,220.0
Annual,Euro per hectare,Permanent grassland,Région wallonne,2015,219.0
Annual,Euro per hectare,Permanent grassland,Région wallonne,2016,215.0
Annual,Euro per hectare,Permanent grassland,Région wallonne,2017,235.0
Annual,Euro per hectare,Permanent grassland,Région wallonne,2018,223.0
Annual,Euro per hectare,Permanent grassland,Région wallonne,2019,218.0
Annual,Euro per hectare,Permanent grassland,Région wallonne,2020,221.0
Annual,Euro per hectare,Permanent grassland,Prov. Brabant wallon,2013,253.0
Annual,Euro per hectare,Permanent grassland,Prov. Brabant wallon,2014,249.0
Annual,Euro per hectare,Permanent grassland,Prov. Brabant wallon,2015,235.0
Annual,Euro per hectare,Permanent grassland,Prov. Brabant wallon,2016,230.0
Annual,Euro per hectare,Permanent grassland,Prov. Brabant wallon,2017,254.0
Annual,Euro per hectare,Permanent grassland,Prov. Brabant wallon,2018,239.0
Annual,Euro per hectare,Permanent grassland,Prov. Brabant wallon,2019,237.0
Annual,Euro per hectare,Permanent grassland,Prov. Brabant wallon,2020,253.0
Annual,Euro per hectare,Permanent grassland,Prov. Hainaut,2013,238.0
Annual,Euro per hectare,Permanent grassland,Prov. Hainaut,2014,263.0
Annual,Euro per hectare,Permanent grassland,Prov. Hainaut,2015,263.0
Annual,Euro per hectare,Permanent grassland,Prov. Hainaut,2016,257.0
Annual,Euro per hectare,Permanent grassland,Prov. Hainaut,2017,269.0
Annual,Euro per hectare,Permanent grassland,Prov. Hainaut,2018,253.0
Annual,Euro per hectare,Permanent grassland,Prov. Hainaut,2019,243.0
Annual,Euro per hectare,Permanent grassland,Prov. Hainaut,2020,252.0
Annual,Euro per hectare,Permanent grassland,Prov. Liège,2013,231.0
Annual,Euro per hectare,Permanent grassland,Prov. Liège,2014,248.0
Annual,Euro per hectare,Permanent grassland,Prov. Liège,2015,236.0
Annual,Euro per hectare,Permanent grassland,Prov. Liège,2016,233.0
Annual,Euro per hectare,Permanent grassland,Prov. Liège,2017,267.0
Annual,Euro per hectare,Permanent grassland,Prov. Liège,2018,249.0
Annual,Euro per hectare,Permanent grassland,Prov. Liège,2019,254.0
Annual,Euro per hectare,Permanent grassland,Prov. Liège,2020,246.0
Annual,Euro per hectare,Permanent grassland,Prov. Luxembourg (BE),2013,144.0
Annual,Euro per hectare,Permanent grassland,Prov. Luxembourg (BE),2014,156.0
Annual,Euro per hectare,Permanent grassland,Prov. Luxembourg (BE),2015,154.0
Annual,Euro per hectare,Permanent grassland,Prov. Luxembourg (BE),2016,143.0
Annual,Euro per hectare,Permanent grassland,Prov. Luxembourg (BE),2017,179.0
Annual,Euro per hectare,Permanent grassland,Prov. Luxembourg (BE),2018,169.0
Annual,Euro per hectare,Permanent grassland,Prov. Luxembourg (BE),2019,158.0
Annual,Euro per hectare,Permanent grassland,Prov. Luxembourg (BE),2020,167.0
Annual,Euro per hectare,Permanent grassland,Prov. Namur,2013,185.0
Annual,Euro per hectare,Permanent grassland,Prov. Namur,2014,175.0
