freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro,Cultivated mushrooms: all qualities - prices per 100 kg,United Kingdom,2014,222.89
Annual,Euro,Chicory in the open - prices per 100 kg,Belgium,2011,87.65
Annual,Euro,Chicory in the open - prices per 100 kg,Belgium,2012,97.54
Annual,Euro,Chicory in the open - prices per 100 kg,Belgium,2013,72.39
Annual,Euro,Chicory in the open - prices per 100 kg,Belgium,2014,66.31
Annual,Euro,Chicory in the open - prices per 100 kg,Belgium,2015,80.14
Annual,Euro,Chicory in the open - prices per 100 kg,Belgium,2016,88.22
Annual,Euro,Chicory in the open - prices per 100 kg,Belgium,2017,90.74
Annual,Euro,Chicory in the open - prices per 100 kg,Belgium,2018,92.65
Annual,Euro,Chicory in the open - prices per 100 kg,Belgium,2019,90.39
Annual,Euro,Chicory in the open - prices per 100 kg,Belgium,2020,133.5
Annual,Euro,Chicory in the open - prices per 100 kg,Germany,2011,96.86
Annual,Euro,Chicory in the open - prices per 100 kg,Germany,2012,102.6
Annual,Euro,Chicory in the open - prices per 100 kg,Germany,2013,97.49
Annual,Euro,Chicory in the open - prices per 100 kg,Germany,2014,95.41
Annual,Euro,Chicory in the open - prices per 100 kg,Germany,2015,108.43
Annual,Euro,Chicory in the open - prices per 100 kg,Germany,2016,105.99
Annual,Euro,Chicory in the open - prices per 100 kg,Germany,2017,113.76
Annual,Euro,Chicory in the open - prices per 100 kg,Germany,2018,114.25
Annual,Euro,Chicory in the open - prices per 100 kg,Germany,2019,135.62
Annual,Euro,Chicory in the open - prices per 100 kg,Germany,2020,160.71
Annual,Euro,Chicory in the open - prices per 100 kg,Greece,2011,67.84
Annual,Euro,Chicory in the open - prices per 100 kg,Greece,2012,68.04
Annual,Euro,Chicory in the open - prices per 100 kg,Greece,2013,60.74
Annual,Euro,Chicory in the open - prices per 100 kg,Greece,2014,59.91
Annual,Euro,Chicory in the open - prices per 100 kg,Greece,2015,77.32
Annual,Euro,Chicory in the open - prices per 100 kg,Greece,2016,66.15
Annual,Euro,Chicory in the open - prices per 100 kg,Greece,2017,74.9
Annual,Euro,Chicory in the open - prices per 100 kg,Greece,2018,68.55
Annual,Euro,Chicory in the open - prices per 100 kg,Greece,2019,79.56
Annual,Euro,Chicory in the open - prices per 100 kg,Greece,2020,79.73
Annual,Euro,Chicory in the open - prices per 100 kg,Spain,2011,50.09
Annual,Euro,Chicory in the open - prices per 100 kg,Spain,2012,50.1
Annual,Euro,Chicory in the open - prices per 100 kg,Spain,2013,48.8
Annual,Euro,Chicory in the open - prices per 100 kg,Spain,2014,55.77
Annual,Euro,Chicory in the open - prices per 100 kg,Spain,2015,54.58
Annual,Euro,Chicory in the open - prices per 100 kg,Spain,2016,48.79
Annual,Euro,Chicory in the open - prices per 100 kg,Spain,2017,55.34
Annual,Euro,Chicory in the open - prices per 100 kg,Spain,2018,46.16
Annual,Euro,Chicory in the open - prices per 100 kg,Spain,2019,48.42
Annual,Euro,Chicory in the open - prices per 100 kg,Spain,2020,46.62
Annual,Euro,Chicory in the open - prices per 100 kg,Netherlands,2011,79.0
Annual,Euro,Chicory in the open - prices per 100 kg,Netherlands,2012,77.51
Annual,Euro,Chicory in the open - prices per 100 kg,Netherlands,2013,72.58
Annual,Euro,Chicory in the open - prices per 100 kg,Netherlands,2014,73.24
Annual,Euro,Chicory in the open - prices per 100 kg,Netherlands,2015,87.18
Annual,Euro,Chicory in the open - prices per 100 kg,Netherlands,2016,88.18
Annual,Euro,Chicory in the open - prices per 100 kg,Netherlands,2017,90.09
Annual,Euro,Chicory in the open - prices per 100 kg,Netherlands,2018,104.98
Annual,Euro,Chicory in the open - prices per 100 kg,Netherlands,2019,104.25
Annual,Euro,Chicory in the open - prices per 100 kg,Netherlands,2020,131.39
Annual,Euro,Chicory in the open - prices per 100 kg,Slovenia,2011,81.27
Annual,Euro,Chicory in the open - prices per 100 kg,Slovenia,2012,88.81
Annual,Euro,Chicory in the open - prices per 100 kg,Slovenia,2013,82.48
Annual,Euro,Chicory in the open - prices per 100 kg,Slovenia,2014,89.94
Annual,Euro,Chicory in the open - prices per 100 kg,Slovenia,2015,112.43
Annual,Euro,Chicory in the open - prices per 100 kg,Slovenia,2016,93.06
Annual,Euro,Chicory in the open - prices per 100 kg,Slovenia,2017,85.16
Annual,Euro,Chicory in the open - prices per 100 kg,Slovenia,2018,91.96
Annual,Euro,Chicory in the open - prices per 100 kg,Slovenia,2019,98.2
Annual,Euro,Chicory in the open - prices per 100 kg,Slovenia,2020,91.7
Annual,Euro,Leeks in the open - prices per 100 kg,Austria,2011,65.88
Annual,Euro,Leeks in the open - prices per 100 kg,Austria,2012,79.61
Annual,Euro,Leeks in the open - prices per 100 kg,Austria,2013,91.85
Annual,Euro,Leeks in the open - prices per 100 kg,Austria,2014,91.64
Annual,Euro,Leeks in the open - prices per 100 kg,Austria,2015,93.68
Annual,Euro,Leeks in the open - prices per 100 kg,Austria,2016,99.89
Annual,Euro,Leeks in the open - prices per 100 kg,Austria,2017,125.4
Annual,Euro,Leeks in the open - prices per 100 kg,Austria,2018,112.37
Annual,Euro,Leeks in the open - prices per 100 kg,Belgium,2011,67.36
Annual,Euro,Leeks in the open - prices per 100 kg,Belgium,2012,84.25
Annual,Euro,Leeks in the open - prices per 100 kg,Belgium,2013,92.24
Annual,Euro,Leeks in the open - prices per 100 kg,Belgium,2014,28.51
Annual,Euro,Leeks in the open - prices per 100 kg,Belgium,2015,43.76
Annual,Euro,Leeks in the open - prices per 100 kg,Belgium,2016,29.19
Annual,Euro,Leeks in the open - prices per 100 kg,Belgium,2017,35.35
Annual,Euro,Leeks in the open - prices per 100 kg,Belgium,2018,70.16
Annual,Euro,Leeks in the open - prices per 100 kg,Belgium,2019,80.51
Annual,Euro,Leeks in the open - prices per 100 kg,Belgium,2020,73.44
Annual,Euro,Leeks in the open - prices per 100 kg,Czechia,2011,61.0
Annual,Euro,Leeks in the open - prices per 100 kg,Czechia,2012,55.67
Annual,Euro,Leeks in the open - prices per 100 kg,Germany,2011,59.74
Annual,Euro,Leeks in the open - prices per 100 kg,Germany,2012,60.64
Annual,Euro,Leeks in the open - prices per 100 kg,Germany,2013,60.69
Annual,Euro,Leeks in the open - prices per 100 kg,Germany,2014,39.08
Annual,Euro,Leeks in the open - prices per 100 kg,Germany,2015,58.9
Annual,Euro,Leeks in the open - prices per 100 kg,Germany,2016,67.97
Annual,Euro,Leeks in the open - prices per 100 kg,Germany,2017,62.56
Annual,Euro,Leeks in the open - prices per 100 kg,Germany,2018,70.66
Annual,Euro,Leeks in the open - prices per 100 kg,Germany,2019,81.81
Annual,Euro,Leeks in the open - prices per 100 kg,Germany,2020,75.5
Annual,Euro,Leeks in the open - prices per 100 kg,Denmark,2012,154.95
Annual,Euro,Leeks in the open - prices per 100 kg,Denmark,2013,163.85
Annual,Euro,Leeks in the open - prices per 100 kg,Denmark,2014,144.66
Annual,Euro,Leeks in the open - prices per 100 kg,Denmark,2015,150.05
Annual,Euro,Leeks in the open - prices per 100 kg,Denmark,2016,100.95
Annual,Euro,Leeks in the open - prices per 100 kg,Denmark,2017,112.41
Annual,Euro,Leeks in the open - prices per 100 kg,Denmark,2018,124.35
Annual,Euro,Leeks in the open - prices per 100 kg,Denmark,2019,178.95
Annual,Euro,Leeks in the open - prices per 100 kg,Denmark,2020,163.18
Annual,Euro,Leeks in the open - prices per 100 kg,Greece,2011,68.05
Annual,Euro,Leeks in the open - prices per 100 kg,Greece,2012,59.19
Annual,Euro,Leeks in the open - prices per 100 kg,Greece,2013,54.43
Annual,Euro,Leeks in the open - prices per 100 kg,Greece,2014,53.56
Annual,Euro,Leeks in the open - prices per 100 kg,Greece,2015,69.25
Annual,Euro,Leeks in the open - prices per 100 kg,Greece,2016,58.86
Annual,Euro,Leeks in the open - prices per 100 kg,Greece,2017,67.91
Annual,Euro,Leeks in the open - prices per 100 kg,Greece,2018,68.24
Annual,Euro,Leeks in the open - prices per 100 kg,Greece,2019,93.39
Annual,Euro,Leeks in the open - prices per 100 kg,Greece,2020,70.34
Annual,Euro,Leeks in the open - prices per 100 kg,Spain,2011,51.64
Annual,Euro,Leeks in the open - prices per 100 kg,Spain,2012,49.37
Annual,Euro,Leeks in the open - prices per 100 kg,Spain,2013,54.03
Annual,Euro,Leeks in the open - prices per 100 kg,Spain,2014,43.71
Annual,Euro,Leeks in the open - prices per 100 kg,Spain,2015,45.77
Annual,Euro,Leeks in the open - prices per 100 kg,Spain,2016,48.37
Annual,Euro,Leeks in the open - prices per 100 kg,Spain,2017,50.06
Annual,Euro,Leeks in the open - prices per 100 kg,Spain,2018,57.2
Annual,Euro,Leeks in the open - prices per 100 kg,Spain,2019,60.5
Annual,Euro,Leeks in the open - prices per 100 kg,Spain,2020,57.62
Annual,Euro,Leeks in the open - prices per 100 kg,Croatia,2011,57.0
Annual,Euro,Leeks in the open - prices per 100 kg,Croatia,2012,57.57
Annual,Euro,Leeks in the open - prices per 100 kg,Croatia,2013,64.92
Annual,Euro,Leeks in the open - prices per 100 kg,Croatia,2014,48.46
Annual,Euro,Leeks in the open - prices per 100 kg,Croatia,2015,65.44
Annual,Euro,Leeks in the open - prices per 100 kg,Croatia,2016,62.12
Annual,Euro,Leeks in the open - prices per 100 kg,Croatia,2017,62.89
Annual,Euro,Leeks in the open - prices per 100 kg,Croatia,2018,55.82
Annual,Euro,Leeks in the open - prices per 100 kg,Croatia,2019,78.63
Annual,Euro,Leeks in the open - prices per 100 kg,Croatia,2020,72.69
Annual,Euro,Leeks in the open - prices per 100 kg,Hungary,2011,81.24
Annual,Euro,Leeks in the open - prices per 100 kg,Hungary,2012,71.31
Annual,Euro,Leeks in the open - prices per 100 kg,Hungary,2013,65.49
Annual,Euro,Leeks in the open - prices per 100 kg,Hungary,2014,69.97
Annual,Euro,Leeks in the open - prices per 100 kg,Hungary,2015,81.74
Annual,Euro,Leeks in the open - prices per 100 kg,Hungary,2016,74.84
Annual,Euro,Leeks in the open - prices per 100 kg,Hungary,2017,83.06
Annual,Euro,Leeks in the open - prices per 100 kg,Hungary,2018,88.1
Annual,Euro,Leeks in the open - prices per 100 kg,Hungary,2019,91.87
Annual,Euro,Leeks in the open - prices per 100 kg,Hungary,2020,86.9
Annual,Euro,Leeks in the open - prices per 100 kg,Ireland,2012,90.0
Annual,Euro,Leeks in the open - prices per 100 kg,Ireland,2013,90.0
Annual,Euro,Leeks in the open - prices per 100 kg,Ireland,2014,90.0
Annual,Euro,Leeks in the open - prices per 100 kg,Ireland,2015,100.0
Annual,Euro,Leeks in the open - prices per 100 kg,Ireland,2016,90.0
Annual,Euro,Leeks in the open - prices per 100 kg,Ireland,2017,90.0
Annual,Euro,Leeks in the open - prices per 100 kg,Ireland,2018,80.0
Annual,Euro,Leeks in the open - prices per 100 kg,Ireland,2019,85.0
Annual,Euro,Leeks in the open - prices per 100 kg,Ireland,2020,85.0
Annual,Euro,Leeks in the open - prices per 100 kg,Lithuania,2011,62.98
Annual,Euro,Leeks in the open - prices per 100 kg,Lithuania,2012,62.1
Annual,Euro,Leeks in the open - prices per 100 kg,Lithuania,2013,62.62
Annual,Euro,Leeks in the open - prices per 100 kg,Lithuania,2014,66.54
Annual,Euro,Leeks in the open - prices per 100 kg,Lithuania,2015,75.6
Annual,Euro,Leeks in the open - prices per 100 kg,Lithuania,2016,74.41
Annual,Euro,Leeks in the open - prices per 100 kg,Lithuania,2017,60.89
Annual,Euro,Leeks in the open - prices per 100 kg,Lithuania,2018,72.07
Annual,Euro,Leeks in the open - prices per 100 kg,Lithuania,2019,74.52
Annual,Euro,Leeks in the open - prices per 100 kg,Lithuania,2020,67.13
Annual,Euro,Leeks in the open - prices per 100 kg,Luxembourg,2011,249.0
Annual,Euro,Leeks in the open - prices per 100 kg,Luxembourg,2012,249.0
Annual,Euro,Leeks in the open - prices per 100 kg,Luxembourg,2013,211.5
Annual,Euro,Leeks in the open - prices per 100 kg,Latvia,2011,59.27
Annual,Euro,Leeks in the open - prices per 100 kg,Latvia,2012,77.53
Annual,Euro,Leeks in the open - prices per 100 kg,Latvia,2013,55.36
Annual,Euro,Leeks in the open - prices per 100 kg,Latvia,2014,38.64
Annual,Euro,Leeks in the open - prices per 100 kg,Latvia,2015,47.02
Annual,Euro,Leeks in the open - prices per 100 kg,Latvia,2016,49.77
Annual,Euro,Leeks in the open - prices per 100 kg,Latvia,2017,49.44
Annual,Euro,Leeks in the open - prices per 100 kg,Latvia,2018,80.62
Annual,Euro,Leeks in the open - prices per 100 kg,Latvia,2019,59.42
Annual,Euro,Leeks in the open - prices per 100 kg,Latvia,2020,64.14
Annual,Euro,Leeks in the open - prices per 100 kg,Malta,2011,20.99
Annual,Euro,Leeks in the open - prices per 100 kg,Malta,2012,19.5
Annual,Euro,Leeks in the open - prices per 100 kg,Malta,2013,17.76
Annual,Euro,Leeks in the open - prices per 100 kg,Malta,2014,21.41
Annual,Euro,Leeks in the open - prices per 100 kg,Malta,2015,21.71
Annual,Euro,Leeks in the open - prices per 100 kg,Malta,2016,21.1
Annual,Euro,Leeks in the open - prices per 100 kg,Malta,2017,22.03
Annual,Euro,Leeks in the open - prices per 100 kg,Malta,2018,22.21
Annual,Euro,Leeks in the open - prices per 100 kg,Malta,2019,27.97
Annual,Euro,Leeks in the open - prices per 100 kg,Malta,2020,26.15
Annual,Euro,Leeks in the open - prices per 100 kg,Netherlands,2011,39.0
Annual,Euro,Leeks in the open - prices per 100 kg,Netherlands,2012,60.28
Annual,Euro,Leeks in the open - prices per 100 kg,Netherlands,2013,67.51
Annual,Euro,Leeks in the open - prices per 100 kg,Netherlands,2014,26.03
Annual,Euro,Leeks in the open - prices per 100 kg,Netherlands,2015,47.24
Annual,Euro,Leeks in the open - prices per 100 kg,Netherlands,2016,59.96
Annual,Euro,Leeks in the open - prices per 100 kg,Netherlands,2017,50.82
Annual,Euro,Leeks in the open - prices per 100 kg,Netherlands,2018,61.31
Annual,Euro,Leeks in the open - prices per 100 kg,Netherlands,2019,70.71
Annual,Euro,Leeks in the open - prices per 100 kg,Netherlands,2020,60.36
Annual,Euro,Leeks in the open - prices per 100 kg,Portugal,2011,43.0
Annual,Euro,Leeks in the open - prices per 100 kg,Portugal,2012,37.36
Annual,Euro,Leeks in the open - prices per 100 kg,Portugal,2013,46.8
Annual,Euro,Leeks in the open - prices per 100 kg,Portugal,2014,34.89
Annual,Euro,Leeks in the open - prices per 100 kg,Portugal,2015,47.82
Annual,Euro,Leeks in the open - prices per 100 kg,Portugal,2016,53.77
Annual,Euro,Leeks in the open - prices per 100 kg,Portugal,2017,51.94
Annual,Euro,Leeks in the open - prices per 100 kg,Portugal,2018,56.54
Annual,Euro,Leeks in the open - prices per 100 kg,Portugal,2019,72.66
Annual,Euro,Leeks in the open - prices per 100 kg,Portugal,2020,60.88
Annual,Euro,Leeks in the open - prices per 100 kg,Romania,2011,91.76
Annual,Euro,Leeks in the open - prices per 100 kg,Romania,2012,80.06
Annual,Euro,Leeks in the open - prices per 100 kg,Romania,2013,78.3
Annual,Euro,Leeks in the open - prices per 100 kg,Romania,2014,78.09
Annual,Euro,Leeks in the open - prices per 100 kg,Romania,2015,93.13
Annual,Euro,Leeks in the open - prices per 100 kg,Romania,2016,85.29
Annual,Euro,Leeks in the open - prices per 100 kg,Romania,2017,88.64
Annual,Euro,Leeks in the open - prices per 100 kg,Romania,2018,93.47
Annual,Euro,Leeks in the open - prices per 100 kg,Romania,2019,109.58
Annual,Euro,Leeks in the open - prices per 100 kg,Romania,2020,100.04
Annual,Euro,Leeks in the open - prices per 100 kg,Slovenia,2013,85.09
Annual,Euro,Leeks in the open - prices per 100 kg,Slovenia,2014,64.0
Annual,Euro,Leeks in the open - prices per 100 kg,Slovenia,2015,84.32
Annual,Euro,Leeks in the open - prices per 100 kg,Slovenia,2016,91.28
Annual,Euro,Leeks in the open - prices per 100 kg,Slovenia,2017,92.87
Annual,Euro,Leeks in the open - prices per 100 kg,Slovenia,2018,100.33
Annual,Euro,Leeks in the open - prices per 100 kg,Slovenia,2019,97.89
Annual,Euro,Leeks in the open - prices per 100 kg,Slovenia,2020,105.32
Annual,Euro,Leeks in the open - prices per 100 kg,United Kingdom,2011,112.45
Annual,Euro,Leeks in the open - prices per 100 kg,United Kingdom,2012,123.39
Annual,Euro,Leeks in the open - prices per 100 kg,United Kingdom,2013,131.0
Annual,Euro,Leeks in the open - prices per 100 kg,United Kingdom,2014,61.16
Annual,Euro,Leeks in the open - prices per 100 kg,United Kingdom,2015,54.02
Annual,Euro,Leeks in the open - prices per 100 kg,United Kingdom,2016,124.68
Annual,Euro,Leeks in the open - prices per 100 kg,United Kingdom,2017,119.47
Annual,Euro,Leeks in the open - prices per 100 kg,United Kingdom,2018,137.28
Annual,Euro,Leeks in the open - prices per 100 kg,United Kingdom,2019,139.28
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Austria,2011,102.33
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Austria,2012,110.17
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Austria,2013,113.36
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Austria,2014,129.74
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Austria,2015,131.77
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Austria,2016,131.16
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Austria,2017,124.8
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Austria,2018,115.61
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Belgium,2011,109.48
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Belgium,2012,119.72
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Belgium,2013,145.78
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Belgium,2014,99.25
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Belgium,2015,130.28
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Belgium,2016,127.98
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Belgium,2017,102.62
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Belgium,2018,119.0
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Belgium,2019,126.1
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Belgium,2020,120.85
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Czechia,2011,61.76
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Czechia,2012,64.77
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Czechia,2013,93.19
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Czechia,2014,84.83
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Czechia,2015,84.13
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Czechia,2016,72.87
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Czechia,2017,89.61
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Czechia,2018,82.0
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Czechia,2019,117.45
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Czechia,2020,89.74
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Germany,2013,171.18
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Germany,2014,169.09
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Germany,2015,182.24
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Germany,2016,186.39
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Germany,2017,191.44
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Germany,2018,221.94
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Germany,2019,242.3
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Germany,2020,252.74
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Spain,2014,329.28
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Croatia,2011,79.31
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Croatia,2012,92.67
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Croatia,2013,91.31
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Croatia,2014,63.01
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Croatia,2015,105.34
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Croatia,2016,71.82
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Croatia,2017,89.33
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Croatia,2018,85.81
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Croatia,2019,96.33
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Croatia,2020,77.94
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Hungary,2011,57.62
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Hungary,2012,67.54
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Hungary,2013,72.4
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Hungary,2014,66.84
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Hungary,2015,74.47
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Hungary,2016,81.57
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Hungary,2017,76.46
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Hungary,2018,83.53
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Hungary,2019,102.9
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Hungary,2020,97.68
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Lithuania,2011,79.89
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Lithuania,2012,56.34
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Lithuania,2013,84.02
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Lithuania,2014,72.85
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Lithuania,2015,48.65
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Lithuania,2016,80.85
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Lithuania,2017,73.91
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Lithuania,2018,63.97
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Lithuania,2020,104.32
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Netherlands,2011,107.0
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Netherlands,2012,113.0
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Netherlands,2013,139.84
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Netherlands,2014,102.61
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Netherlands,2015,134.83
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Netherlands,2016,126.89
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Netherlands,2017,117.14
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Netherlands,2018,115.51
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Netherlands,2019,128.6
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Netherlands,2020,135.01
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Portugal,2011,67.85
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Portugal,2012,67.29
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Portugal,2013,72.03
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Portugal,2014,64.2
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Portugal,2015,74.87
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Portugal,2016,75.45
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Portugal,2017,77.74
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Portugal,2018,80.62
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Portugal,2019,82.45
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Portugal,2020,76.96
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovenia,2015,89.61
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovenia,2016,76.21
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovenia,2017,76.75
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovenia,2018,81.95
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovenia,2019,89.56
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovenia,2020,87.04
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovakia,2011,79.33
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovakia,2012,79.35
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovakia,2013,61.36
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovakia,2014,59.25
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovakia,2015,56.96
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovakia,2016,55.16
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovakia,2017,56.65
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovakia,2018,58.61
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovakia,2019,64.12
Annual,Euro,Capsicum (under glass) - prices per 100 kg,Slovakia,2020,75.13
Annual,Euro,Beetroot - prices per 100 kg,Austria,2011,29.48
Annual,Euro,Beetroot - prices per 100 kg,Austria,2012,30.84
Annual,Euro,Beetroot - prices per 100 kg,Austria,2013,33.12
Annual,Euro,Beetroot - prices per 100 kg,Austria,2014,33.61
Annual,Euro,Beetroot - prices per 100 kg,Austria,2015,36.66
Annual,Euro,Beetroot - prices per 100 kg,Austria,2016,32.71
Annual,Euro,Beetroot - prices per 100 kg,Austria,2017,28.6
Annual,Euro,Beetroot - prices per 100 kg,Austria,2018,32.9
Annual,Euro,Beetroot - prices per 100 kg,Cyprus,2011,52.4
Annual,Euro,Beetroot - prices per 100 kg,Cyprus,2012,53.4
Annual,Euro,Beetroot - prices per 100 kg,Cyprus,2013,41.6
Annual,Euro,Beetroot - prices per 100 kg,Cyprus,2014,44.3
Annual,Euro,Beetroot - prices per 100 kg,Cyprus,2015,41.69
Annual,Euro,Beetroot - prices per 100 kg,Cyprus,2016,39.4
Annual,Euro,Beetroot - prices per 100 kg,Cyprus,2017,50.48
Annual,Euro,Beetroot - prices per 100 kg,Cyprus,2018,43.44
Annual,Euro,Beetroot - prices per 100 kg,Cyprus,2019,44.44
Annual,Euro,Beetroot - prices per 100 kg,Cyprus,2020,46.72
Annual,Euro,Beetroot - prices per 100 kg,Germany,2013,44.6
Annual,Euro,Beetroot - prices per 100 kg,Germany,2014,40.29
Annual,Euro,Beetroot - prices per 100 kg,Germany,2015,37.74
Annual,Euro,Beetroot - prices per 100 kg,Germany,2016,41.25
Annual,Euro,Beetroot - prices per 100 kg,Germany,2017,41.27
Annual,Euro,Beetroot - prices per 100 kg,Germany,2018,46.94
Annual,Euro,Beetroot - prices per 100 kg,Germany,2019,46.25
Annual,Euro,Beetroot - prices per 100 kg,Germany,2020,41.62
Annual,Euro,Beetroot - prices per 100 kg,Greece,2011,80.99
Annual,Euro,Beetroot - prices per 100 kg,Greece,2012,71.64
Annual,Euro,Beetroot - prices per 100 kg,Greece,2013,66.16
Annual,Euro,Beetroot - prices per 100 kg,Greece,2014,62.3
Annual,Euro,Beetroot - prices per 100 kg,Greece,2015,76.67
Annual,Euro,Beetroot - prices per 100 kg,Greece,2016,67.33
Annual,Euro,Beetroot - prices per 100 kg,Greece,2017,76.96
Annual,Euro,Beetroot - prices per 100 kg,Greece,2018,68.08
Annual,Euro,Beetroot - prices per 100 kg,Greece,2019,76.46
Annual,Euro,Beetroot - prices per 100 kg,Greece,2020,73.88
Annual,Euro,Beetroot - prices per 100 kg,Spain,2011,41.22
Annual,Euro,Beetroot - prices per 100 kg,Spain,2013,47.11
Annual,Euro,Beetroot - prices per 100 kg,Spain,2014,47.49
Annual,Euro,Beetroot - prices per 100 kg,Spain,2015,47.89
